Price,Weight,Type
22493.48654,56326.39799,1
22184.51025,55487.4006,1
22726.48422,56538.12154,1
23171.33654,54643.39615,1
22810.56137,55723.1665,1
24143.18614,60375.01945,0
23988.90938,59584.416639999996,0
22885.37181,54863.35515,1
22422.57992,57870.6424,1
23824.519790000002,59339.915120000005,0
24041.6493,60546.93062000001,0
22458.441000000003,55217.61389,1
23696.1606,59540.3938,0
22551.70927,56383.38424,1
22154.04418,53459.6716,1
22891.28905,56301.908110000004,1
24511.5527,58808.953310000004,0
23879.5617,62412.150610000004,0
22590.279,55057.800989999996,1
22720.7177,55822.56981,1
24224.26336,58403.487570000005,0
22865.171319999998,55133.94756,1
24350.27531,60059.96623,0
24447.85165,59096.25132,0
23982.46976,60706.14527000001,0
23404.78423,60240.5228,0
24886.42035,59268.55029,0
22773.12588,56750.18713,1
23009.28862,56228.63882000001,1
24326.77217,60119.488670000006,0
22742.19901,55385.59201,1
23810.93978,58235.60333,0
23551.405759999998,55794.07387000001,1
23824.613999999998,61162.178620000006,0
22448.139919999998,55255.037860000004,1
23074.95754,55560.084129999996,1
22971.03713,57516.62152000001,1
22908.73096,55540.48202,1
23404.16814,56006.661179999996,1
23314.92395,55756.82429,1
22704.178,55974.57482,1
24321.86335,59895.514339999994,0
24422.29114,61368.82618,0
23793.45619,60761.6504,0
23942.31365,58317.8379,0
24089.42042,61258.07832000001,0
23054.34648,54995.77462999999,1
24636.41016,60004.51779,0
24923.46145,59343.774379999995,0
24274.62944,59798.65572,0
23575.01972,59684.1225,0
22509.076719999997,57682.272370000006,1
22819.80138,55660.41289,1
22523.286369999998,56294.25789,1
23927.52311,60554.83711,0
24329.489680000002,57783.18996,0
24064.87902,58708.44992000001,0
22385.35356,56128.03482000001,1
22629.423909999998,56951.238410000005,1
22694.42746,54884.41496,1
24569.9813,56969.620820000004,0
24577.13619,60771.2529,0
23331.27083,56148.95704,1
22452.544169999997,58157.32302,1
23657.93501,60921.42366,0
24488.53841,60895.545139999995,0
24831.95664,60128.681560000005,0
23265.420130000002,57017.09575,1
23747.602130000003,59187.48316,0
24367.15783,59647.96626,0
23080.29344,56853.8464,1
23553.054519999998,60773.54897999999,0
22958.87606,55990.98657000001,1
24449.80902,59797.51655,0
23245.538790000002,61330.74258,0
22788.36585,56663.268529999994,1
22854.081869999998,56636.318020000006,1
24148.00837,60656.546270000006,0
23387.950259999998,57744.70771,1
24068.47932,61164.86422999999,0
22520.196030000003,54541.23646,1
24328.642219999998,60576.74317,0
22422.075719999997,56898.85972000001,1
24373.24765,60066.22121,0
23487.08023,59527.28479,0
22478.23775,57551.96695,1
22539.17064,56953.277879999994,1
24176.576259999998,60987.815,0
23931.97107,57855.87784,0
24220.723869999998,60594.0919,0
22747.31795,56396.52444,1
24008.10093,58942.699239999994,0
23424.27819,62478.75889,0
22356.61333,56959.68848,1
22557.27577,53578.93548,1
22858.297440000002,56057.84717000001,1
22558.74023,54306.74257,1
24307.84933,60653.59368,0
23181.32877,60208.481920000006,0
24585.6373,57450.250929999995,0
22874.34274,54621.606439999996,1
23933.34187,60370.61203,0
22650.13971,56924.624639999995,1
22742.11809,57402.836839999996,1
22411.3705,55414.04723,1
24601.159669999997,62752.31106,0
23512.78489,59812.208360000004,0
22507.35005,55131.82494,1
24738.854,59417.392179999995,0
24111.64358,60005.9245,0
22643.39032,54416.09812,1
22759.092,55688.46842999999,1
23814.9692,59122.34737999999,0
22515.06235,56804.38204,1
22519.207609999998,55740.7858,1
22750.72279,58189.19749,0
22511.671019999998,55467.24273,1
22561.28071,54999.99049,1
22595.03475,54010.856420000004,1
24440.30324,61184.794910000004,0
23178.7702,56721.02352,1
23033.09275,52589.7685,1
23412.32677,60542.258089999996,0
23615.79136,59475.97644,0
24258.00094,60136.20609,0
24434.10969,60110.87828,0
24334.60233,58997.10532,0
23587.411780000002,58448.6233,0
22912.68624,54920.803029999995,1
24394.77412,60084.66896,0
24461.060019999997,61506.52721,0
23818.28481,57857.187320000005,0
22943.11981,58345.04459,1
23074.75762,57848.642420000004,1
24549.04657,62680.620820000004,0
22670.96932,56311.54357,1
23740.26242,58988.237329999996,0
23120.44342,58170.718570000005,1
22834.27965,56386.26177999999,1
23934.97159,59044.2168,0
23390.555269999997,59954.00253,0
23050.096719999998,53824.47117999999,1
24157.773530000002,61150.64105,0
22817.060559999998,55283.16195,1
23220.314919999997,56857.922770000005,1
22874.48537,57295.210329999994,1
22711.44035,57003.835829999996,1
22985.26815,57440.14864,1
23258.72467,56061.6745,1
24243.15244,60083.5509,0
23864.68301,59239.36448,0
22508.07577,54654.02491,1
23659.4016,60137.34292999999,0
23352.17774,56316.44828,1
23834.65526,58799.1991,0
23046.50605,56334.02819,1
23288.912640000002,56829.399339999996,1
23247.97875,55917.76535,1
24087.73532,62986.10469,0
22217.80353,55959.30692,1
23997.85706,60458.51105,0
23574.9401,58821.275160000005,0
22786.74521,55611.309989999994,1
24229.23413,59988.13404,0
23119.03513,60485.494329999994,0
23169.01954,53639.97779,1
23573.272240000002,60242.11464,0
22713.97392,55717.83194,1
23116.11857,55454.77306,1
23815.77967,58960.01986,0
23599.0884,63134.071820000005,0
24288.69455,61412.466510000006,0
23541.51999,55402.51846,1
22246.96484,57294.81266,1
21856.678330000002,56730.68587,1
23961.303359999998,60032.09436,0
22580.95217,57024.06996,1
22410.63932,57687.23579,1
24298.91759,62341.02224,0
24383.2672,58600.06782999999,0
22728.60759,57388.034810000005,1
22529.50336,58046.07954,1
22632.70439,58013.32921,1
22678.47719,57598.622039999995,1
22937.011609999998,57740.29607999999,1
23264.93574,56461.43422999999,1
24235.48592,61179.17594,0
23639.58185,60338.9118,0
24281.5985,60657.30727999999,0
22645.7616,56464.1714,1
23809.53849,60256.766579999996,0
24109.90229,59805.380229999995,0
24358.81375,62270.343460000004,0
23612.65496,59352.880079999995,0
22847.00605,56584.22161,1
23922.179819999998,61306.960510000004,0
22667.58337,55460.1922,1
23772.41168,57026.925110000004,0
23937.04482,60206.82817000001,0
23961.60107,60116.23457000001,0
24280.91721,59385.10596,0
23721.17938,55509.43599,1
24198.255269999998,59425.849839999995,0
24025.33333,62663.51934,0
23749.27741,56032.97912,1
23815.14332,59527.26961,0
23680.81467,60180.57484,0
24085.62732,58803.825410000005,0
24071.3839,59964.402460000005,0
23763.4143,58966.806189999996,0
24135.38864,61009.563989999995,0
22514.35946,57267.94127,1
24165.25059,59354.59085,0
23853.82811,58939.89354,0
24058.69036,59475.435670000006,0
23823.95416,60915.339329999995,0
23819.822790000002,62180.846770000004,0
23330.90434,61888.094339999996,0
23845.622730000003,61373.41349,0
24802.28341,60872.673010000006,0
22950.53405,56574.43336,1
23119.24567,54247.34171,1
24429.52544,61225.176029999995,0
23670.85186,58607.3318,0
22830.597319999997,54632.770410000005,1
22888.59235,55376.5249,1
23967.180659999998,59498.43584,0
22276.821659999998,55325.781070000005,1
22589.72554,54877.35049,1
23639.68026,56546.6431,1
21962.237680000002,54606.89736,1
23478.9274,54515.64759,1
23180.800209999998,54715.89387000001,1
23100.02095,56237.70504,1
23780.437680000003,60267.267420000004,0
23357.02464,53547.33437,1
22740.4298,54634.554410000004,1
22340.97956,55264.31735,1
24145.21881,60236.84918,0
24382.449940000002,60947.20744,0
24266.51685,60925.424829999996,0
23658.79966,58358.90113,0
22890.7727,55202.31096,1
23703.08364,58187.15249,0
24358.86639,61828.712139999996,0
24023.01829,60125.41974,0
23117.52019,56842.09566,1
24578.27447,59750.494139999995,0
23596.23674,60683.20183,0
22695.48637,56578.49735,1
22379.11003,56374.38032999999,1
23701.849830000003,60287.70296,0
22744.74656,58364.92296,1
24030.29655,62400.86695,0
23177.66285,56651.59872,1
22498.26363,52111.82228,1
22526.71879,56860.64151,1
23776.112240000002,60965.34889,0
23207.48064,57802.27752,1
24102.52633,61339.7983,0
23699.33178,59441.18507000001,0
24016.75458,59727.45153,0
22392.79754,55628.81512000001,1
23873.611090000002,59344.19307,0
23655.88305,58926.41202,0
24257.75973,56287.969820000006,0
22911.442580000003,55930.74257,1
22841.578680000002,56804.60225,1
23799.03014,59909.62761,0
24187.85795,57066.91209,0
23313.99743,60506.25722000001,0
24063.961519999997,58683.75925,0
24067.37012,60344.296310000005,0
22560.99237,54736.26587999999,1
22614.91183,56010.8701,1
23323.27692,60132.4078,1
22903.07489,54397.59308,1
22860.38765,55080.63367,1
23171.520809999998,55986.53396,1
22929.98131,60957.73594,0
24365.77236,59079.143039999995,0
24277.06503,59261.3155,0
21745.164819999998,57733.506089999995,1
23405.16449,57301.643679999994,1
23584.58827,56272.107729999996,1
22986.51345,54889.3607,1
22531.981880000003,56646.9427,1
23850.37151,59474.95726,0
22443.03866,55821.320660000005,1
22410.77068,55868.44354,1
22425.4284,56067.90682999999,1
24348.83724,58191.89457999999,0
23106.06372,55381.619289999995,1
23677.50972,60688.51629,0
23718.71316,62404.0211,0
23908.11893,60781.76346,0
24046.0052,58178.58411,0
23234.37025,54697.00468,1
22942.63359,57377.573560000004,1
23499.10831,59693.03279,0
23660.15708,59091.195660000005,0
23986.21346,62982.60219,0
22628.020819999998,54924.16962000001,1
23530.02384,59735.823829999994,0
23368.99909,54913.55387,1
24595.90893,60421.91572999999,0
22205.6071,54338.04994,1
22875.44568,55723.86832,1
23967.0997,60717.11896,0
23058.718930000003,55630.94768,1
22459.911669999998,55493.816170000006,1
23076.56836,58510.98016,1
22664.4801,56458.799320000006,1
24990.939019999998,59899.201629999996,0
22324.0659,55717.94294,1
22958.11838,56470.96662000001,1
23708.0931,58937.75027999999,0
23081.31811,55222.971020000005,1
23274.137000000002,54150.690539999996,1
23859.06732,61289.55782,0
24910.564169999998,58967.003070000006,0
24103.50543,59406.30071,0
24237.03865,60235.845239999995,0
23607.56439,58589.913510000006,0
23420.38984,60223.21072999999,0
22528.705980000002,54091.582010000006,1
24343.915569999997,61750.431679999994,0
23478.6899,59051.227060000005,0
23503.67319,58575.62523,0
24506.4074,59627.68435,0
23883.126969999998,61263.633929999996,0
24221.65058,60781.49685,0
24001.55806,60273.53605,0
24359.10995,60169.2838,0
23201.02939,55644.497129999996,1
23245.69007,55870.22558,1
22780.23471,57746.345579999994,1
22733.96967,57546.811910000004,1
23830.74941,60844.83629,0
22535.615169999997,58747.570420000004,1
23331.6897,61311.39772000001,0
23821.376080000002,57950.12119,0
23429.08245,55291.49712000001,1
24248.07326,58405.926929999994,0
23771.36049,60794.93652999999,0
22715.18409,56283.8577,1
22848.91651,56260.940989999996,1
23357.9169,61424.472239999996,0
22759.83763,56166.34579,1
23792.26907,61001.83914,0
24014.2375,61379.51145,0
23589.88559,59389.08007999999,0
23190.97636,61339.40215,0
23819.32605,59523.13426,0
22376.08029,56472.32868,1
22922.32421,55561.00995,1
24155.78329,60919.921270000006,0
23807.682819999998,58554.97955,0
23303.216269999997,55121.24021,1
22890.617140000002,55010.29414,1
21950.94405,55552.936089999996,1
22922.38002,55754.260689999996,1
24122.9361,61104.81688,0
24477.74203,59812.14599999999,0
22562.49932,57222.55123,1
22914.8176,57203.52551,1
23902.93394,60064.066360000004,0
22266.01469,55996.78745,1
23426.33556,56312.2055,1
23312.78296,56118.48003,1
22259.71372,57520.24412,1
23389.38418,56597.71731,1
24012.49623,59421.9133,0
22334.72595,56649.43943,1
23400.56714,60942.86837999999,0
22827.02064,54413.64068,1
23436.35025,61085.44355,0
23905.57447,59530.3265,0
23782.07598,57679.03452000001,1
24414.21977,61711.89317999999,0
22774.096990000002,52972.35892,1
22210.83369,55393.60129,1
23077.65943,54489.47335,1
22686.112869999997,57259.04392999999,1
23800.88107,60668.94455,0
23369.1952,58078.005,0
22948.54327,54697.70006,1
22991.7662,56659.431820000005,1
23270.925880000003,56460.62304,1
23952.15435,60345.441779999994,0
24323.28185,59461.971789999996,0
24463.90629,61359.41819,0
24506.09754,58773.36286,0
24450.38225,58948.55231,0
24607.29303,59482.34831,0
24051.52329,61762.188129999995,0
22519.68603,54495.184610000004,1
22344.09348,56608.2111,1
23172.794980000002,55772.287979999994,1
24599.45148,59639.56656,0
23484.1795,58741.473589999994,1
22349.098159999998,56640.82822999999,1
24285.99634,58924.59628,0
23316.988569999998,57027.767629999995,1
22029.44464,56592.53396,1
22559.03594,55359.80466,1
22680.93133,57053.08621,1
24699.26811,60634.527420000006,0
22616.53874,55666.37482999999,1
22962.04083,56962.0516,1
22194.05379,55169.35077999999,1
23999.6998,59734.674960000004,0
24245.32121,61026.20914,0
24740.35687,59516.31284,0
22501.776990000002,55507.63437000001,1
23046.663959999998,55418.74969,1
23837.06947,60034.442989999996,0
22540.47654,55334.17212999999,1
24324.261169999998,60060.126820000005,0
23136.699480000003,56271.97801,1
22642.572659999998,56968.43999,1
22569.22309,53965.96091,1
22547.89686,56752.25187000001,1
22823.90437,56080.612689999994,1
23713.2078,61818.938070000004,0
23042.40056,57020.60119,1
22581.75744,53269.86023,1
23341.10233,61763.01617,0
24425.947959999998,60767.217260000005,0
22687.93467,56574.01202,1
23661.338030000003,57176.900089999996,0
23603.31838,61523.752179999996,0
23739.42169,59680.151320000004,0
23380.35684,60914.23807000001,0
24503.67977,58187.41669,0
23037.7954,57739.35058,1
24688.8634,61767.4192,0
22598.656730000002,57286.99011,1
23698.04102,60438.869000000006,0
24716.32401,59375.9581,0
24633.96556,59563.65984,0
22306.92066,56597.34613,1
24118.71291,60204.24134,0
22787.76393,56914.8775,1
23018.71477,58165.015020000006,1
24558.57065,60253.88891,0
22897.2851,56617.39087,1
23700.86558,60837.41922999999,0
24079.66055,60198.1877,0
23144.71279,56598.92995,1
22597.77359,56873.11219,1
23442.14185,55985.73472000001,1
24026.512069999997,59680.29635,0
24684.06506,61477.57165,0
23565.608959999998,61253.61735,0
23135.00177,55974.50237,1
23068.13508,61426.566360000004,0
24202.45073,59151.4968,0
23498.697819999998,59054.62862,0
24035.45365,60847.60665,0
23450.657369999997,57965.73048,1
22926.06686,55342.93686,1
24200.66969,59047.13665,0
22739.8315,57104.09134,1
22529.10056,56664.61678,1
23100.50907,54883.69615,1
22378.31567,57462.29694,1
24039.33312,58955.003039999996,0
23705.11053,58905.44591,0
24860.54225,62349.17019,0
22648.94212,57543.014879999995,1
22915.420280000002,56145.716089999994,1
22900.66299,55772.05195,1
23122.956319999998,54291.32091,1
23449.44108,61489.64354,0
23197.35027,57020.23063,1
22319.28305,56371.0392,1
22971.07171,56636.65037999999,1
22940.723159999998,57492.471529999995,1
24260.74376,57618.40081,0
22538.56294,55211.93621,1
22526.915080000002,55650.99084,1
24075.75407,60862.06243,0
22776.059709999998,56820.01466,1
23485.012919999997,55335.189529999996,1
23121.22706,56040.01971,1
24307.462819999997,60461.05116,0
23675.459759999998,59849.196679999994,0
22259.79335,55036.861079999995,1
24211.928509999998,58853.61117999999,0
22983.34004,61477.5732,0
22531.25519,56069.03883,1
23291.52742,61005.3686,0
24627.4121,59838.4434,0
22794.248030000002,55009.07606,1
22513.31875,55329.90519,1
23384.33077,59468.63422000001,0
24061.24241,57807.45454,0
22629.07617,56794.61896,1
24563.489169999997,60274.60567999999,0
24414.91752,60316.44955,0
23656.74364,60687.06952999999,0
22709.38365,56812.256870000005,1
22336.07955,56284.58388,1
23771.5834,60760.16819,0
23535.116530000003,59263.29211,0
22387.02757,56863.33417,1
24201.94644,59902.26893,0
22890.60546,55808.0641,1
24267.3675,58930.98747000001,0
23720.572490000002,60307.54845,0
24014.68844,60751.659139999996,0
23555.68593,55010.8253,1
22661.39518,53948.308489999996,1
23617.49712,58355.43314,0
24364.33567,60343.69806,0
22525.99695,56824.04267,1
23399.58368,60149.198489999995,0
22555.61629,56390.53686,1
23240.642819999997,59518.30168,0
23758.204859999998,59903.44617999999,0
22928.61906,56352.25958,1
24390.86644,61965.0189,0
23922.69951,60332.082279999995,0
24012.55862,59090.84485,0
24085.191609999998,60476.46425,0
24032.19329,59098.04479,0
24064.47565,59789.384210000004,0
22893.295290000002,52406.1848,1
22819.17555,57082.05232,1
23714.25143,61269.24722999999,0
22037.60197,56257.68505,1
23797.56096,58838.9552,0
23787.40631,60491.764,0
24015.10428,61451.91553,0
22485.8653,56476.125810000005,1
23774.85466,60394.929039999995,0
24286.1814,58167.439660000004,0
22397.062280000002,54390.91139,1
22303.44823,58242.48635,1
22400.585759999998,56300.733239999994,1
22585.06423,53488.88315,1
23790.116840000002,59575.39829,0
22334.99831,54247.74211,1
23293.87006,58012.21257,1
22285.95002,55614.65339,1
22420.160369999998,57330.366689999995,1
24032.103580000003,58141.8688,0
23140.00977,56580.681939999995,1
23788.38693,57542.94435,0
23505.2425,58302.85782999999,0
22517.763069999997,53820.423729999995,1
23573.776990000002,61243.76947000001,0
24239.11364,60450.81179,0
24221.624659999998,59915.615710000005,0
24468.942469999998,59847.326839999994,0
22692.94199,56385.714120000004,1
22403.66029,54787.30185,1
22734.282369999997,55415.922620000005,1
22930.44336,55926.596260000006,1
22514.15541,58186.434870000005,1
23075.46327,55232.57314,1
24209.2084,60360.33205,0
23654.345869999997,60533.38672,0
24289.19007,60721.772979999994,0
24073.54047,59529.568,0
23726.509,58555.1132,0
23747.03355,60871.92706,0
23459.856819999997,61499.084,0
24534.37674,59922.706060000004,0
24692.78616,59525.25207,0
23193.22033,57576.95837000001,1
23214.5312,56393.723229999996,1
23435.55903,60502.13107999999,0
22784.06352,53996.01022999999,1
24459.69121,59478.53586,0
23513.04956,58543.72192,0
23634.647230000002,58744.210920000005,0
22813.88467,54180.441329999994,1
23966.24972,61970.53252000001,0
24150.80779,61304.50752000001,0
22657.901530000003,56774.90696,1
23264.68476,56086.16673,1
23921.56724,61853.300879999995,0
23124.3505,56225.63677999999,1
24348.2986,59816.47882999999,0
22800.25935,56118.80327999999,1
24130.30558,60343.1584,0
22248.49342,56440.466029999996,1
24555.110630000003,59626.473829999995,0
22042.5814,54105.6954,1
22465.2732,54644.43617000001,1
23821.94669,60363.30565,0
23801.462669999997,58234.937170000005,0
22649.918840000002,56015.599420000006,1
24001.94344,59831.04327,0
23109.62086,57686.01337000001,1
24045.67905,60689.81762,0
22757.00288,54624.368070000004,1
24085.504719999997,60331.79162999999,0
23454.15471,55352.144720000004,1
23086.79324,61687.00707000001,0
23018.118980000003,58085.40727,1
23046.41812,57068.36515,1
24195.56667,61403.31347000001,0
25341.92831,58139.07272999999,0
24311.46641,59286.06948,0
24513.97917,58936.753639999995,0
23254.18091,55811.32867,1
23247.902469999997,57342.02977000001,1
24000.25383,61139.893679999994,0
23438.70074,55102.93445,1
24342.10381,59436.12169,0
23808.19169,61573.0034,0
22715.670680000003,58411.8861,1
23956.313769999997,60930.795289999995,0
24098.808090000002,60183.49978,0
24703.61201,59526.10265,0
24015.00874,60929.0473,0
23876.28665,62277.02461,0
23847.04106,57612.98145,0
22200.627230000002,55102.81924,1
24016.42033,59972.81925,0
22705.44131,55511.99204,1
24336.171430000002,60950.85547,0
24819.98897,61117.875629999995,0
23432.80674,60588.62951,0
22298.10457,56441.10077999999,1
24354.33832,60801.772379999995,0
24136.63439,57786.78015,0
24086.57993,61278.76696,0
23387.2516,61236.94708,0
22749.41945,55307.959870000006,1
24055.99026,60399.917539999995,0
22612.398419999998,56426.200110000005,1
23153.350309999998,57788.77996,1
24858.20987,58232.929520000005,0
24526.52261,58572.196820000005,0
22817.35451,57052.136479999994,1
23861.97229,60445.53527000001,0
24591.42324,60740.5549,0
23022.61748,58318.35442999999,1
24122.03229,63185.211260000004,0
22745.31811,55603.37697999999,1
23791.144330000003,58474.955460000005,0
23094.43954,55314.589629999995,1
22988.727000000003,56497.69171,1
22293.22824,54973.93435,1
24859.70898,60884.67441,0
22011.13926,57720.769270000004,1
24368.022240000002,61454.27164,0
23684.91779,57569.72612000001,0
23046.62709,52501.51931,1
22606.25888,55745.64916,1
24554.500519999998,59342.25357000001,0
23843.210030000002,58186.87722,0
24250.35465,60239.28234,0
22833.82877,56526.50056,1
24507.55301,57976.17322999999,0
23990.61207,61314.618989999995,0
23884.136019999998,59546.479329999995,0
22428.541269999998,56284.852479999994,1
23234.36926,57038.998960000004,1
23577.127119999997,61244.17864,0
22355.52901,54659.462139999996,1
24486.92326,60270.15289,0
22516.52888,54063.02489,1
23084.698969999998,57701.92963,1
23227.172309999998,57293.26062000001,1
24552.59074,59906.00476,0
23917.562169999997,59020.26463,0
23496.10065,59094.13912000001,0
23213.26665,55936.37965,1
23880.66328,59613.20212,0
22786.643809999998,61226.270710000004,0
25022.45181,61481.53847000001,0
22620.795159999998,55668.066139999995,1
24273.947940000002,60273.56179,0
23764.70867,60057.10041,0
22555.57606,56089.462889999995,1
23310.80583,56375.1018,1
24123.27463,59499.04982000001,0
22773.10925,55496.1544,1
22638.71636,58456.362329999996,1
22922.64301,56641.850139999995,1
22786.80078,56548.26149,1
23238.682930000003,60579.3021,0
22763.40735,56598.566020000006,1
22206.71069,55628.86238,1
22918.21369,58207.37832,1
22430.34459,56299.196789999995,1
22123.18389,55572.853729999995,1
22545.6543,57313.29002000001,1
23744.128630000003,57811.721410000006,0
23223.77233,55692.21456,1
24576.03353,61750.02359,0
23262.31225,52678.49359,1
22836.1509,56086.7029,1
24336.29224,58568.47689,0
23630.141180000002,59620.87672000001,0
22840.66948,54534.100620000005,1
23839.014,59718.39151,0
24077.557530000002,60537.89305,0
23866.5752,58792.57045,0
23166.88578,55817.54056,1
23480.36119,59143.50592,0
23159.13305,54142.56975,1
23660.38909,60280.73568,0
23551.88901,61028.18697,0
22902.905740000002,56518.992289999995,1
22982.84864,55886.08572,1
22713.366309999998,55487.78268,1
23294.39472,60641.90192999999,0
24594.23621,59245.50128,0
23273.475159999998,56544.947060000006,1
22745.1054,56933.586220000005,1
24654.48915,60213.36979,0
22155.85969,57403.30341,1
23432.05045,56241.43909,1
22667.507859999998,55697.15686,1
23912.998519999997,58879.583510000004,0
22856.246069999997,55638.457160000005,1
22583.49234,57241.91606,1
24562.03246,59353.53514,0
23814.17754,59995.39497,0
23006.517999999996,54588.83022,1
23510.994169999998,55882.45511,1
23774.00952,60855.809279999994,0
22316.37359,55921.14197999999,1
24782.94995,58702.91592000001,0
22836.633830000002,55622.6515,1
24402.59938,57247.36607999999,0
23693.80476,57314.44226,0
22441.85499,53532.05633,1
22507.140190000002,57799.54372,1
24662.59927,59974.22599,0
22979.55034,58061.69568,1
22841.16614,55228.8585,1
23440.34756,60798.34956,0
23808.555809999998,60086.57789,0
22718.911180000003,55239.012610000005,1
22781.222719999998,55571.71898,1
23305.01657,56387.193770000005,1
22495.41692,54923.76666,1
24037.200719999997,60248.11803,0
22460.647569999997,56343.544720000005,1
22736.91364,52446.076369999995,1
24303.03709,61234.453460000004,0
22812.77119,55395.633239999996,1
22752.718569999997,55368.03882,1
23170.861119999998,58875.954000000005,0
23317.4535,55076.35375,1
22569.18445,56684.02171,1
23898.2576,60533.29572,0
22806.16071,54074.3213,1
23786.73513,60016.65856,0
22323.60784,56422.318139999996,1
22339.832609999998,57186.05255,1
24276.06244,59971.889,0
22944.54771,55999.855489999994,1
24375.46925,61290.715829999994,0
23235.45606,56179.93592,1
23781.85951,59398.85584,0
23938.383859999998,60495.821229999994,0
24398.88403,62422.78517,0
24082.99502,59352.474989999995,0
23365.417709999998,55859.33575,1
22766.081830000003,55470.98662999999,1
24292.6405,60281.72267999999,0
23570.498669999997,61322.06076,0
23920.7695,61144.660879999996,0
22923.307080000002,57784.98687000001,1
23815.835919999998,59370.71901,0
22787.119909999998,53941.43964,1
23499.1365,55976.40489,1
22470.56582,57062.36855,1
23047.285490000002,55293.46144,1
23246.0558,55642.223679999996,1
23993.89715,59251.92698,0
23330.41021,55943.697179999996,1
23050.42959,56012.32185,1
22908.98698,57420.566439999995,1
24109.062530000003,58713.824689999994,0
22411.03831,54987.07314,1
22805.19594,53812.31232999999,1
22983.57831,55380.07437,1
23851.80559,62428.8177,0
23791.98204,61899.210170000006,0
23758.776,61131.28791,0
23229.78892,54281.62747000001,1
23710.59407,60424.21249,0
22741.07357,56018.46242,1
23494.6259,54514.498,1
22548.754409999998,55254.06385,1
24422.10441,60505.89789,0
23249.53606,56326.753789999995,1
22941.05702,56378.90345,1
23414.64376,57567.640060000005,1
24364.45459,61124.4653,0
22562.92683,56909.4737,1
22373.76745,55553.849570000006,1
23453.6236,54732.5735,1
24173.9179,61418.716120000005,0
23898.691769999998,60333.052229999994,0
24123.16057,60291.08349,0
23594.127230000002,56700.7948,1
23014.66535,57688.33065,1
24263.12145,62238.1114,0
24802.493430000002,58480.74845,0
24376.1655,61472.85846,0
23692.665569999997,59264.03142000001,0
24125.77103,58831.90252,0
23908.02232,59661.43871,0
22380.1012,56057.75461,1
24083.94036,60557.53423,0
24367.646969999998,59972.47965,0
23741.7455,60833.33161,0
23621.21284,58119.33316,0
23073.21692,54997.18931,1
23620.31839,60977.30776,0
22410.04756,55875.23685,1
22778.693030000002,55258.64395,1
24002.61527,61620.70718,0
22357.67294,56669.35797999999,1
24178.265669999997,62323.26597000001,0
23161.5348,57792.116910000004,0
24400.51599,59425.20696,0
24192.37325,60421.33425,0
23729.33065,58813.308639999996,0
23463.47058,58482.78366,0
22913.839180000003,55952.9457,1
24048.850140000002,61435.01034,0
23485.111240000002,59137.790960000006,0
24592.50157,59599.33614,0
24221.79735,59249.18835,0
23319.60796,59712.32298,0
24352.60067,61948.16319,0
22979.11786,56863.637720000006,1
22752.46019,54997.129179999996,1
24017.47899,61862.407329999995,0
22708.40304,55614.60849,1
22657.4468,56165.80986,1
22519.16906,55340.81857,1
24048.18317,60193.8984,0
22399.50444,55321.32866,1
24492.37828,60604.006870000005,0
22587.51065,55374.59865,1
23754.73144,59582.28787000001,0
22187.969119999998,55180.38106,1
24709.18704,59364.822629999995,0
24165.311709999998,59076.34536,0
23198.31766,57188.31425,1
22861.83578,55432.57687999999,1
22910.09758,55092.98168,1
24173.14659,59013.2212,0
23364.62024,60323.12022999999,0
23363.56856,56107.934539999995,1
24490.613240000002,61513.676060000005,0
22620.908180000002,56401.52454,1
24486.35596,58636.13747,0
24777.6897,59413.630789999996,0
23126.61364,55979.758429999994,1
22744.77251,55284.53602000001,1
22137.31043,54779.79815,1
24309.292080000003,58406.24559,0
23035.998819999997,56613.69791,1
22951.31197,55866.981779999995,1
22819.68074,56782.41858,1
23922.81957,61782.374879999996,0
24315.371069999997,60783.894570000004,0
22665.371,55868.145679999994,1
23113.97731,57472.17422000001,1
23061.15291,54006.08232,1
23933.421769999997,61283.22315,0
23625.90814,61313.41948,0
24362.15052,60031.88957000001,0
24397.08759,61570.57662000001,0
22275.90035,57253.6421,1
23934.31875,59896.44045,0
23377.03113,59448.90865,0
23925.59077,61808.881420000005,0
23580.42178,58436.4499,0
24051.22046,60644.49096,0
22679.19355,55837.93584,1
24201.82165,59814.911089999994,0
23511.88827,60224.96456,0
22628.21126,57206.72278,1
23915.01007,59852.7432,0
22716.1818,54503.1442,1
24400.2233,60703.45581,0
22704.92742,57301.44353,1
22465.422590000002,55486.38559,1
23417.97393,54895.39007,1
24229.43121,58521.14395,0
22675.803640000002,55848.11671,1
22772.53832,55302.55827,1
23720.737080000003,59984.66314,0
24574.54784,59973.01324,0
22672.41343,55196.672510000004,1
23378.81767,61775.642620000006,0
23730.05114,60832.24646,0
23887.874359999998,58137.18521,0
23933.62441,59930.23762000001,0
22526.89705,56290.66337,1
23167.686530000003,56579.63972000001,1
24176.00054,59082.219339999996,0
22259.87377,54670.01885,1
23349.16958,59971.71177,0
23594.03687,59622.41998,0
22927.60239,56166.749910000006,1
23601.03459,55864.085929999994,1
22605.71157,56396.262370000004,1
22800.5514,54910.78856,1
23945.1845,59844.906579999995,0
23391.70506,56127.41982,1
22538.70708,56070.24957000001,1
22463.98232,57750.62887000001,1
23620.835030000002,60213.7697,0
